id,sweaterNumber,headshot,teamAbbrev,teamLogo,position,value,firstName.default,lastName.default,teamName.default,lastName.cs,lastName.fi,lastName.sk,firstName.cs,firstName.fi,firstName.sk,teamName.fr,firstName.de,firstName.es,firstName.sv,lastName.sv,firstName.fr,lastName.de,lastName.es
8480289,36,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480289.png,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,C,4,Morgan,Barron,Jets,,,,,,,,,,,,,,
8482451,82,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8482451.png,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,L,4,Mikael,Pyyhtia,Blue Jackets,Pyyhtiä,Pyyhtiä,Pyyhtiä,,,,,,,,Pyyhtiä,,,
8479393,73,https://assets.nhle.com/mugs/nhl/20242025/OTT/8479393.png,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,L,4,Noah,Gregor,Senators,,,,,,,Sénateurs,,,,,,,
8479591,23,https://assets.nhle.com/mugs/nhl/20242025/TBL/8479591.png,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,C,4,Michael,Eyssimont,Lightning,,,,,,,,,,,,,,
8475231,53,https://assets.nhle.com/mugs/nhl/20242025/NYI/8475231.png,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,C,4,Casey,Cizikas,Islanders,,,,,,,,,,,,,,
8483457,48,https://assets.nhle.com/mugs/nhl/20242025/MTL/8483457.png,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,D,3,Lane,Hutson,Canadiens,,,,,,,,,,,,,,
8474590,74,https://assets.nhle.com/mugs/nhl/20242025/WSH/8474590.png,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,D,3,John,Carlson,Capitals,,,,,,,,,,,,,,
8482730,92,https://assets.nhle.com/mugs/nhl/20242025/LAK/8482730.png,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,D,3,Brandt,Clarke,Kings,,,,,,,,,,,,,,
8476479,24,https://assets.nhle.com/mugs/nhl/20242025/LAK/8476479.png,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,C,3,Phillip,Danault,Kings,,,,,,,,,,,,,,
8474565,7,https://assets.nhle.com/mugs/nhl/20242025/VGK/8474565.png,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,D,3,Alex,Pietrangelo,Golden Knights,,,,,,,,,,,,,,
8478469,72,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478469.png,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,D,3,Thomas,Chabot,Senators,,,,,,,Sénateurs,,,,,,,
8478500,9,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478500.png,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,D,3,Ivan,Provorov,Blue Jackets,,,,,,,,,,,,,,
8482684,43,https://assets.nhle.com/mugs/nhl/20242025/NJD/8482684.png,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,D,3,Luke,Hughes,Devils,,,,,,,,,,,,,,
8477503,11,https://assets.nhle.com/mugs/nhl/20242025/TOR/8477503.png,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,C,3,Max,Domi,Maple Leafs,,,,,,,,,,,,,,
8477495,4,https://assets.nhle.com/mugs/nhl/20242025/CHI/8477495.png,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,D,3,Seth,Jones,Blackhawks,,,,,,,,,,,,,,
8481598,6,https://assets.nhle.com/mugs/nhl/20242025/STL/8481598.png,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,D,3,Philip,Broberg,Blues,,,,,,,,,,,,,,
8476902,23,https://assets.nhle.com/mugs/nhl/20242025/DAL/8476902.png,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,D,3,Esa,Lindell,Stars,,,,,,,,,,,,,,
8476869,76,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476869.png,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,D,3,Brady,Skjei,Predators,,,,,,,,,,,,,,
8476372,24,https://assets.nhle.com/mugs/nhl/20242025/PHI/8476372.png,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,D,3,Nick,Seeler,Flyers,,,,,,,,,,,,,,
8477989,28,https://assets.nhle.com/mugs/nhl/20242025/MTL/8477989.png,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,C,3,Christian,Dvorak,Canadiens,,,,,,,,,,,,,,
8476879,4,https://assets.nhle.com/mugs/nhl/20242025/SJS/8476879.png,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,D,3,Cody,Ceci,Sharks,,,,,,,,,,,,,,
8482117,73,https://assets.nhle.com/mugs/nhl/20242025/CHI/8482117.png,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,L,3,Lukas,Reichel,Blackhawks,,,,,,,,,,,,,,
8477494,27,https://assets.nhle.com/mugs/nhl/20242025/COL/8477494.png,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,L,3,Jonathan,Drouin,Avalanche,,,,,,,,,,,,,,
8481546,8,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481546.png,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,D,3,Cam,York,Flyers,,,,,,,,,,,,,,
8479371,15,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479371.png,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,D,3,Dante,Fabbro,Blue Jackets,,,,,,,,,,,,,,
8481178,5,https://assets.nhle.com/mugs/nhl/20242025/PHI/8481178.png,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,D,3,Egor,Zamula,Flyers,,,,Jegor,Jegor,Jegor,,Yegor,Yegor,Yegor,,,,
8482087,21,https://assets.nhle.com/mugs/nhl/20242025/MTL/8482087.png,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,D,3,Kaiden,Guhle,Canadiens,,,,,,,,,,,,,,
8482145,22,https://assets.nhle.com/mugs/nhl/20242025/DAL/8482145.png,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,C,3,Mavrik,Bourque,Stars,,,,,,,,,,,,,,
8482125,26,https://assets.nhle.com/mugs/nhl/20242025/VGK/8482125.png,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,R,3,Alexander,Holtz,Golden Knights,,,,,,,,,,,,,,
8479344,18,https://assets.nhle.com/mugs/nhl/20242025/PIT/8479344.png,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,R,3,Jesse,Puljujarvi,Penguins,Puljujärvi,Puljujärvi,Puljujärvi,,,,,,,,Puljujärvi,,,
8479619,53,https://assets.nhle.com/mugs/nhl/20242025/UTA/8479619.png,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,L,3,Michael,Carcone,Utah Hockey Club,,,,,,,Club de hockey de l'Utah,,,,,,,
8480835,18,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480835.png,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,C,3,Jack,Drury,Hurricanes,,,,,,,,,,,,,,
8483490,34,https://assets.nhle.com/mugs/nhl/20242025/ANA/8483490.png,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,D,3,Pavel,Mintyukov,Ducks,Mintjukov,Mintjukov,Mintjukov,,,,,,,,,,,
8475193,90,https://assets.nhle.com/mugs/nhl/20242025/NJD/8475193.png,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,L,3,Tomas,Tatar,Devils,,,,Tomáš,,Tomáš,,,,,,,,
8475842,39,https://assets.nhle.com/mugs/nhl/20242025/NYR/8475842.png,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,C,3,Sam,Carrick,Rangers,,,,,,,,,,,,,,
8480074,9,https://assets.nhle.com/mugs/nhl/20242025/STL/8480074.png,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,C,3,Alexandre,Texier,Blues,,,,,,,,,,,,,,
8479941,17,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479941.png,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,R,3,Justin,Danforth,Blue Jackets,,,,,,,,,,,,,,
8479395,25,https://assets.nhle.com/mugs/nhl/20242025/NYI/8479395.png,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,D,3,Dennis,Cholowski,Islanders,,,,,,,,,,,,,,
8480073,26,https://assets.nhle.com/mugs/nhl/20242025/VAN/8480073.png,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,D,3,Erik,Brannstrom,Canucks,Brännström,Brännström,Brännström,,,,,,,,Brännström,,,
8476897,70,https://assets.nhle.com/mugs/nhl/20242025/STL/8476897.png,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,C,3,Oskar,Sundqvist,Blues,,,,,,,,,,,,,,
8476873,17,https://assets.nhle.com/mugs/nhl/20242025/NSH/8476873.png,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,L,3,Mark,Jankowski,Predators,,,,,,,,,,,,,,
8477220,88,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477220.png,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,D,3,Nate,Schmidt,Panthers,,,,,,,,,,,,,,
8475179,7,https://assets.nhle.com/mugs/nhl/20242025/FLA/8475179.png,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,D,3,Dmitry,Kulikov,Panthers,,,,Dmitrij,Dmitri,Dmitrij,,,,,,,,
8476854,27,https://assets.nhle.com/mugs/nhl/20242025/BOS/8476854.png,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,D,3,Hampus,Lindholm,Bruins,,,,,,,,,,,,,,
8482132,65,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482132.png,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,L,3,Brett,Berard,Rangers,,,,,,,,,,,,,,
8478413,12,https://assets.nhle.com/mugs/nhl/20242025/BUF/8478413.png,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,L,3,Jordan,Greenway,Sabres,,,,,,,,,,,,,,
8481704,16,https://assets.nhle.com/mugs/nhl/20242025/COL/8481704.png,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,C,3,Juuso,Parssinen,Avalanche,Pärssinen,Pärssinen,Pärssinen,,,,,,,,Pärssinen,,,
8480049,54,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480049.png,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,D,3,Dylan,Samberg,Jets,,,,,,,,,,,,,,
8478115,18,https://assets.nhle.com/mugs/nhl/20242025/NYI/8478115.png,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,L,3,Pierre,Engvall,Islanders,,,,,,,,,,,,,,
8473453,61,https://assets.nhle.com/mugs/nhl/20242025/LAK/8473453.png,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,C,3,Trevor,Lewis,Kings,,,,,,,,,,,,,,
8480727,2,https://assets.nhle.com/mugs/nhl/20242025/VGK/8480727.png,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,D,3,Zach,Whitecloud,Golden Knights,,,,,,,,,,,,,,
8478508,13,https://assets.nhle.com/mugs/nhl/20242025/MIN/8478508.png,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,C,3,Yakov,Trenin,Wild,,,,Jakov,Jakov,Jakov,,,,,,,,
8479983,38,https://assets.nhle.com/mugs/nhl/20242025/SJS/8479983.png,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,D,3,Mario,Ferraro,Sharks,,,,,,,,,,,,,,
8477407,11,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477407.png,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,L,3,Anthony,Duclair,Islanders,,,,,,,,,,,,,,
8477380,22,https://assets.nhle.com/mugs/nhl/20242025/NYR/8477380.png,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,C,3,Jonny,Brodzinski,Rangers,,,,,,,,,,,,,,
8479442,51,https://assets.nhle.com/mugs/nhl/20242025/EDM/8479442.png,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,D,3,Troy,Stecher,Oilers,,,,,,,,,,,,,,
8481789,12,https://assets.nhle.com/mugs/nhl/20242025/SEA/8481789.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,L,3,Tye,Kartye,Kraken,,,,,,,,,,,,,,
8481726,84,https://assets.nhle.com/mugs/nhl/20242025/NYR/8481726.png,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,C,3,Adam,Edstrom,Rangers,Edström,Edström,Edström,,,,,,,,Edström,,,
8474715,13,https://assets.nhle.com/mugs/nhl/20242025/TBL/8474715.png,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,R,3,Cam,Atkinson,Lightning,,,,,,,,,,,,,,
8480798,23,https://assets.nhle.com/mugs/nhl/20242025/CHI/8480798.png,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,C,3,Philipp,Kurashev,Blackhawks,,,,,,,,,,,,,,
8479980,14,https://assets.nhle.com/mugs/nhl/20242025/VGK/8479980.png,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,D,3,Nicolas,Hague,Golden Knights,,,,,,,,,,,,,,
8480789,71,https://assets.nhle.com/mugs/nhl/20242025/BOS/8480789.png,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,R,3,Oliver,Wahlstrom,Bruins,,,,,,,,,,,,,,
8483429,24,https://assets.nhle.com/mugs/nhl/20242025/NJD/8483429.png,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,D,3,Seamus,Casey,Devils,,,,,,,,,,,,,,
8482768,40,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482768.png,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,C,3,Fedor,Svechkov,Predators,,,,,,,,,,,,,,
8476918,26,https://assets.nhle.com/mugs/nhl/20242025/NYR/8476918.png,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,L,3,Jimmy,Vesey,Rangers,,,,,,,,,,,,,,
8479291,21,https://assets.nhle.com/mugs/nhl/20242025/CGY/8479291.png,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,C,3,Kevin,Rooney,Flames,,,,,,,,,,,,,,
8480845,15,https://assets.nhle.com/mugs/nhl/20242025/WPG/8480845.png,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,C,3,Rasmus,Kupari,Jets,,,,,,,,,,,,,,
8479323,23,https://assets.nhle.com/mugs/nhl/20242025/NYR/8479323.png,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,D,2,Adam,Fox,Rangers,,,,,,,,,,,,,,
8482105,85,https://assets.nhle.com/mugs/nhl/20242025/OTT/8482105.png,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,D,2,Jake,Sanderson,Senators,,,,,,,Sénateurs,,,,,,,
8476875,8,https://assets.nhle.com/mugs/nhl/20242025/MTL/8476875.png,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,D,2,Mike,Matheson,Canadiens,,,,,,,,,,,,,,
8477932,5,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477932.png,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,D,2,Aaron,Ekblad,Panthers,,,,,,,,,,,,,,
8482511,6,https://assets.nhle.com/mugs/nhl/20242025/BOS/8482511.png,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,D,2,Mason,Lohrei,Bruins,,,,,,,,,,,,,,
8479398,49,https://assets.nhle.com/mugs/nhl/20242025/COL/8479398.png,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,D,2,Samuel,Girard,Avalanche,,,,,,,,,,,,,,
8481568,72,https://assets.nhle.com/mugs/nhl/20242025/CHI/8481568.png,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,D,2,Alex,Vlasic,Blackhawks,,,,,,,,,,,,,,
8477969,28,https://assets.nhle.com/mugs/nhl/20242025/PIT/8477969.png,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,D,2,Marcus,Pettersson,Penguins,,,,,,,,,,,,,,
8475753,72,https://assets.nhle.com/mugs/nhl/20242025/STL/8475753.png,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,D,2,Justin,Faulk,Blues,,,,,,,,,,,,,,
8478882,84,https://assets.nhle.com/mugs/nhl/20242025/LAK/8478882.png,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,D,2,Vladislav,Gavrikov,Kings,,,,,,,,,,,,,,
8475324,3,https://assets.nhle.com/mugs/nhl/20242025/OTT/8475324.png,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,D,2,Nick,Jensen,Senators,,,,,,,Sénateurs,,,,,,,
8477506,6,https://assets.nhle.com/mugs/nhl/20242025/NYI/8477506.png,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,D,2,Ryan,Pulock,Islanders,,,,,,,,,,,,,,
8475171,95,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475171.png,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,D,2,Oliver,Ekman-Larsson,Maple Leafs,,,,,,,,,,,,,,
8481606,21,https://assets.nhle.com/mugs/nhl/20242025/LAK/8481606.png,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,D,2,Jordan,Spence,Kings,,,,,,,,,,,,,,
8476958,74,https://assets.nhle.com/mugs/nhl/20242025/CAR/8476958.png,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,D,2,Jaccob,Slavin,Hurricanes,,,,,,,,,,,,,,
8478099,62,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478099.png,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,R,2,Kevin,Labanc,Blue Jackets,,,,,,,,,,,,,,
8481028,76,https://assets.nhle.com/mugs/nhl/20242025/CGY/8481028.png,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,C,2,Martin,Pospisil,Flames,Pospíšil,,Pospíšil,,,,,,,,,,,
8474574,57,https://assets.nhle.com/mugs/nhl/20242025/VAN/8474574.png,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,D,2,Tyler,Myers,Canucks,,,,,,,,,,,,,,
8476979,56,https://assets.nhle.com/mugs/nhl/20242025/DET/8476979.png,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,D,2,Erik,Gustafsson,Red Wings,,,,,,,,,,,,,,
8480990,47,https://assets.nhle.com/mugs/nhl/20242025/MIN/8480990.png,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,D,2,Declan,Chisholm,Wild,,,,,,,,,,,,,,
8475455,5,https://assets.nhle.com/mugs/nhl/20242025/NJD/8475455.png,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,D,2,Brenden,Dillon,Devils,,,,,,,,,,,,,,
8482655,90,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482655.png,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,D,2,J.J.,Moser,Lightning,,,,,,,,,,,,,,
8478020,22,https://assets.nhle.com/mugs/nhl/20242025/OTT/8478020.png,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,R,2,Michael,Amadio,Senators,,,,,,,Sénateurs,,,,,,,
8480840,10,https://assets.nhle.com/mugs/nhl/20242025/DAL/8480840.png,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,C,2,Oskar,Bäck,Stars,,,,,,,,,,,,,,
8474034,77,https://assets.nhle.com/mugs/nhl/20242025/CHI/8474034.png,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,L,2,Patrick,Maroon,Blackhawks,,,,Pat,Pat,Pat,,Pat,Pat,Pat,,,,
8482073,4,https://assets.nhle.com/mugs/nhl/20242025/NYR/8482073.png,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,D,2,Braden,Schneider,Rangers,,,,,,,,,,,,,,
8477507,91,https://assets.nhle.com/mugs/nhl/20242025/BOS/8477507.png,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,D,2,Nikita,Zadorov,Bruins,,,,,,,,,,,,,,
8482142,9,https://assets.nhle.com/mugs/nhl/20242025/PHI/8482142.png,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,D,2,Jamie,Drysdale,Flyers,,,,,,,,,,,,,,
8479324,55,https://assets.nhle.com/mugs/nhl/20242025/NYR/8479324.png,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,D,2,Ryan,Lindgren,Rangers,,,,,,,,,,,,,,
8474673,78,https://assets.nhle.com/mugs/nhl/20242025/CHI/8474673.png,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,D,2,TJ,Brodie,Blackhawks,,,,,,,,,,,,,,
8480336,26,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480336.png,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,D,2,Sean,Walker,Hurricanes,,,,,,,,,,,,,,
8478399,71,https://assets.nhle.com/mugs/nhl/20242025/NJD/8478399.png,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,D,2,Jonas,Siegenthaler,Devils,,,,,,,,,,,,,,
8477993,58,https://assets.nhle.com/mugs/nhl/20242025/CGY/8477993.png,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,C,2,Justin,Kirkland,Flames,,,,,,,,,,,,,,
8476525,6,https://assets.nhle.com/mugs/nhl/20242025/WPG/8476525.png,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,D,2,Colin,Miller,Jets,,,,,,,,,,,,,,
8481535,21,https://assets.nhle.com/mugs/nhl/20242025/VAN/8481535.png,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,L,2,Nils,Hoglander,Canucks,Höglander,Höglander,Höglander,,,,,,,,Höglander,,,
8481556,19,https://assets.nhle.com/mugs/nhl/20242025/BOS/8481556.png,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,C,2,John,Beecher,Bruins,,,,,,,,,,,,,,
8476457,6,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476457.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,D,2,Adam,Larsson,Kraken,,,,,,,,,,,,,,
8476467,24,https://assets.nhle.com/mugs/nhl/20242025/SEA/8476467.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,D,2,Jamie,Oleksiak,Kraken,,,,,,,,,,,,,,
8476889,12,https://assets.nhle.com/mugs/nhl/20242025/STL/8476889.png,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,C,2,Radek,Faksa,Blues,,,,,,,,,,,,,,
8480817,79,https://assets.nhle.com/mugs/nhl/20242025/NYR/8480817.png,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,D,2,K'Andre,Miller,Rangers,,,,,,,,,,,,,,
8476429,24,https://assets.nhle.com/mugs/nhl/20242025/NYI/8476429.png,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,D,2,Scott,Mayfield,Islanders,,,,,,,,,,,,,,
8475188,3,https://assets.nhle.com/mugs/nhl/20242025/VGK/8475188.png,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,D,2,Brayden,McNabb,Golden Knights,,,,,,,,,,,,,,
8478409,90,https://assets.nhle.com/mugs/nhl/20242025/PHI/8478409.png,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,C,2,Anthony,Richard,Flyers,,,,,,,,,,,,,,
8480871,34,https://assets.nhle.com/mugs/nhl/20242025/FLA/8480871.png,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,D,2,Adam,Boqvist,Panthers,,,,,,,,,,,,,,
8484136,63,https://assets.nhle.com/mugs/nhl/20242025/VAN/8484136.png,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,C,2,Max,Sasson,Canucks,,,,,,,,,,,,,,
8481059,48,https://assets.nhle.com/mugs/nhl/20242025/STL/8481059.png,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,D,2,Scott,Perunovich,Blues,,,,,,,,,,,,,,
8480144,64,https://assets.nhle.com/mugs/nhl/20242025/TOR/8480144.png,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,C,2,David,Kampf,Maple Leafs,Kämpf,Kämpf,Kämpf,,,,,,,,Kämpf,,,
8480995,29,https://assets.nhle.com/mugs/nhl/20242025/TOR/8480995.png,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,R,2,Pontus,Holmberg,Maple Leafs,,,,,,,,,,,,,,
8482144,26,https://assets.nhle.com/mugs/nhl/20242025/SJS/8482144.png,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,D,2,Jack,Thompson,Sharks,,,,,,,,,,,,,,
8478466,91,https://assets.nhle.com/mugs/nhl/20242025/SEA/8478466.png,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,R,2,Daniel,Sprong,Kraken,,,,,,,,,,,,,,
8481563,43,https://assets.nhle.com/mugs/nhl/20242025/ANA/8481563.png,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,D,2,Drew,Helleson,Ducks,,,,,,,,,,,,,,
8481609,52,https://assets.nhle.com/mugs/nhl/20242025/UTA/8481609.png,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,D,2,Vladislav,Kolyachonok,Utah Hockey Club,Koljačonok,Koljatshonok,Koljačonok,,,,Club de hockey de l'Utah,,,,,,,
8480807,23,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480807.png,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,D,2,Mattias,Samuelsson,Sabres,,,,,,,,,,,,,,
8481593,47,https://assets.nhle.com/mugs/nhl/20242025/MTL/8481593.png,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,D,2,Jayden,Struble,Canadiens,,,,,,,,,,,,,,
8479414,14,https://assets.nhle.com/mugs/nhl/20242025/NJD/8479414.png,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,R,2,Nathan,Bastian,Devils,,,,,,,,,,,,,,
8477446,47,https://assets.nhle.com/mugs/nhl/20242025/NSH/8477446.png,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,C,2,Michael,McCarron,Predators,,,,,,,,,,,,,,
8482062,36,https://assets.nhle.com/mugs/nhl/20242025/NSH/8482062.png,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,R,2,Cole,Smith,Predators,,,,,,,,,,,,,,
8481237,32,https://assets.nhle.com/mugs/nhl/20242025/NYI/8481237.png,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,C,2,Kyle,MacLean,Islanders,,,,,,,,,,,,,,
8483489,39,https://assets.nhle.com/mugs/nhl/20242025/TOR/8483489.png,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,C,2,Fraser,Minten,Maple Leafs,,,,,,,,,,,,,,
8482691,54,https://assets.nhle.com/mugs/nhl/20242025/VAN/8482691.png,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,C,2,Aatu,Raty,Canucks,Räty,Räty,Räty,,,,,,,,Räty,,,
